,DataType.OPEN,DataType.HIGH,DataType.LOW,DataType.CLOSE,DataType.VOLUME,DataType.COUNT,DataType.DATE,DataType.STRIKEPRICE,DataType.EXPIRY
0,123.65,123.65,121.2,122.05000000000001,42,6,2023-05-12,50,2023-05-12
1,107.66000000000001,107.66000000000001,107.66000000000001,107.66000000000001,3,2,2023-04-27,60,2023-05-12
2,113.84,113.84,113.84,113.84,3,1,2023-05-05,60,2023-05-12
3,111.75,111.75,111.75,111.75,1,1,2023-05-09,60,2023-05-12
4,113.25,113.65,113.25,113.5,3,3,2023-05-10,60,2023-05-12
5,114.15,114.15,114.15,114.15,5,4,2023-05-11,60,2023-05-12
6,109.17,109.17,109.17,109.17,5,4,2023-05-11,65,2023-05-12
7,108.7,108.7,106.95,106.95,2,2,2023-05-12,65,2023-05-12
8,95.24000000000001,95.24000000000001,95.13000000000001,95.16000000000001,6,3,2023-04-03,70,2023-05-12
9,96.28,96.28,96.28,96.28,1,1,2023-04-18,70,2023-05-12
10,94.41000000000001,94.41000000000001,94.41000000000001,94.41000000000001,1,1,2023-04-24,70,2023-05-12
11,98.4,98.7,98.4,98.7,2,2,2023-05-02,70,2023-05-12
12,103.56,103.57000000000001,103.56,103.57000000000001,6,4,2023-05-11,70,2023-05-12
13,103.65,103.65,103.65,103.65,9,2,2023-05-12,70,2023-05-12
14,96.25,96.25,96.25,96.25,7,2,2023-05-12,75,2023-05-12
15,88.7,88.7,88.7,88.7,1,1,2023-05-12,85,2023-05-12
16,64.45,64.45,64.45,64.45,15,1,2023-04-26,100,2023-05-12
17,73.5,73.85000000000001,73.5,73.85000000000001,4,2,2023-05-05,100,2023-05-12
18,72.75,72.75,72.75,72.75,15,1,2023-05-08,100,2023-05-12
19,73.96000000000001,73.96000000000001,73.96000000000001,73.96000000000001,1,1,2023-05-11,100,2023-05-12
20,72.45,72.45,72.45,72.45,5,1,2023-05-12,100,2023-05-12
21,58.25,58.25,58.25,58.25,1,1,2023-04-05,105,2023-05-12
22,58.550000000000004,58.550000000000004,58.550000000000004,58.550000000000004,1,1,2023-04-13,105,2023-05-12
23,59.35,59.35,59.35,59.35,1,1,2023-04-25,105,2023-05-12
24,59.150000000000006,59.150000000000006,59.150000000000006,59.150000000000006,1,1,2023-04-26,105,2023-05-12
25,64.93,64.93,64.93,64.93,3,1,2023-04-28,105,2023-05-12
26,68.79,68.79,68.79,68.79,3,2,2023-05-05,105,2023-05-12
27,68.9,68.9,68.9,68.9,9,1,2023-05-12,105,2023-05-12
28,57.38,57.38,57.38,57.38,1,1,2023-04-20,110,2023-05-12
29,63.290000000000006,63.290000000000006,63.290000000000006,63.290000000000006,1,1,2023-05-11,110,2023-05-12
30,63.650000000000006,63.650000000000006,61.2,61.25,73,9,2023-05-12,110,2023-05-12
31,50.25,50.25,50.25,50.25,10,1,2023-04-17,115,2023-05-12
32,51.75,51.75,51.75,51.75,10,4,2023-04-18,115,2023-05-12
33,53.95,53.95,53.95,53.95,2,1,2023-04-28,115,2023-05-12
34,57.85,57.85,57.85,57.85,2,1,2023-05-08,115,2023-05-12
35,56.550000000000004,57.0,56.550000000000004,57.0,10,2,2023-05-12,115,2023-05-12
36,42.0,42.0,42.0,42.0,1,1,2023-04-10,120,2023-05-12
37,43.38,43.38,43.38,43.38,1,1,2023-04-13,120,2023-05-12
38,45.93,46.57,45.93,45.940000000000005,30,3,2023-04-14,120,2023-05-12
39,46.550000000000004,46.95,46.550000000000004,46.95,30,3,2023-04-18,120,2023-05-12
40,47.32,48.260000000000005,47.32,48.260000000000005,12,3,2023-04-19,120,2023-05-12
41,45.6,45.6,45.6,45.6,1,1,2023-04-24,120,2023-05-12
42,43.89,43.89,43.89,43.89,5,1,2023-04-26,120,2023-05-12
43,45.940000000000005,48.5,45.940000000000005,48.5,25,7,2023-04-27,120,2023-05-12
44,48.57,49.120000000000005,48.53,49.09,40,6,2023-04-28,120,2023-05-12
45,49.28,50.25,49.28,50.25,12,2,2023-05-01,120,2023-05-12
46,52.050000000000004,53.95,52.050000000000004,53.940000000000005,127,8,2023-05-05,120,2023-05-12
47,52.7,52.970000000000006,52.7,52.970000000000006,120,2,2023-05-10,120,2023-05-12
48,53.7,54.400000000000006,53.650000000000006,54.120000000000005,470,7,2023-05-11,120,2023-05-12
49,51.550000000000004,51.95,51.550000000000004,51.690000000000005,11,6,2023-05-12,120,2023-05-12
50,45.43,45.46,45.43,45.46,6,5,2023-05-01,125,2023-05-12
51,44.28,44.28,44.28,44.28,2,1,2023-05-02,125,2023-05-12
52,41.370000000000005,41.370000000000005,40.82,40.82,7,2,2023-05-04,125,2023-05-12
53,49.1,49.1,49.1,49.1,3,1,2023-05-05,125,2023-05-12
54,48.68,48.7,48.68,48.7,4,2,2023-05-08,125,2023-05-12
55,47.35,47.35,47.35,47.35,2,2,2023-05-09,125,2023-05-12
56,47.660000000000004,48.11,47.28,48.09,602,6,2023-05-10,125,2023-05-12
57,49.39,49.410000000000004,49.39,49.410000000000004,7,2,2023-05-11,125,2023-05-12
58,46.550000000000004,46.6,46.45,46.6,25,3,2023-05-12,125,2023-05-12
59,37.0,37.0,36.980000000000004,36.980000000000004,3,2,2023-04-04,130,2023-05-12
60,32.65,32.65,32.65,32.65,3,1,2023-04-10,130,2023-05-12
61,32.15,32.15,32.15,32.15,3,1,2023-04-12,130,2023-05-12
62,35.83,35.83,35.83,35.83,3,1,2023-04-13,130,2023-05-12
63,36.4,36.4,36.4,36.4,8,1,2023-04-18,130,2023-05-12
64,35.46,35.46,35.46,35.46,8,1,2023-04-21,130,2023-05-12
65,35.64,35.64,35.64,35.64,1,1,2023-04-24,130,2023-05-12
66,37.22,37.22,37.22,37.22,2,1,2023-04-27,130,2023-05-12
67,38.550000000000004,39.57,38.550000000000004,39.57,8,2,2023-04-28,130,2023-05-12
68,43.980000000000004,44.080000000000005,43.940000000000005,44.050000000000004,10,8,2023-05-05,130,2023-05-12
69,42.510000000000005,42.510000000000005,42.510000000000005,42.510000000000005,2,1,2023-05-09,130,2023-05-12
70,43.0,43.0,42.7,42.77,1206,5,2023-05-10,130,2023-05-12
71,43.550000000000004,44.45,43.550000000000004,44.45,799,2,2023-05-11,130,2023-05-12
72,41.56,41.6,41.300000000000004,41.6,76,10,2023-05-12,130,2023-05-12
73,29.1,29.200000000000003,29.1,29.200000000000003,2,2,2023-03-31,135,2023-05-12
74,32.04,32.04,32.04,32.04,1,1,2023-04-04,135,2023-05-12
75,26.950000000000003,27.740000000000002,26.950000000000003,27.740000000000002,6,3,2023-04-11,135,2023-05-12
76,27.59,27.59,27.59,27.59,1,1,2023-04-12,135,2023-05-12
77,30.360000000000003,30.360000000000003,30.360000000000003,30.360000000000003,1,1,2023-04-17,135,2023-05-12
78,30.37,30.37,30.37,30.37,1,1,2023-04-21,135,2023-05-12
79,29.68,29.790000000000003,29.68,29.790000000000003,6,2,2023-04-24,135,2023-05-12
80,30.8,30.8,29.810000000000002,29.810000000000002,4,2,2023-04-25,135,2023-05-12
81,29.28,30.0,29.1,29.1,5,3,2023-04-26,135,2023-05-12
82,31.580000000000002,31.580000000000002,31.580000000000002,31.580000000000002,1,1,2023-04-27,135,2023-05-12
83,34.81,35.49,34.61,35.49,42,6,2023-05-01,135,2023-05-12
84,33.39,33.85,33.36,33.85,5,3,2023-05-02,135,2023-05-12
85,35.940000000000005,35.95,32.64,32.64,7,5,2023-05-03,135,2023-05-12
86,30.82,30.82,30.8,30.8,2,2,2023-05-04,135,2023-05-12
87,36.050000000000004,39.330000000000005,36.050000000000004,39.330000000000005,46,12,2023-05-05,135,2023-05-12
88,38.14,38.800000000000004,38.14,38.7,4,4,2023-05-08,135,2023-05-12
89,37.15,37.15,36.9,36.9,2,2,2023-05-09,135,2023-05-12
90,37.730000000000004,38.75,37.730000000000004,38.75,1106,7,2023-05-10,135,2023-05-12
91,38.300000000000004,39.35,38.300000000000004,38.96,3672,30,2023-05-11,135,2023-05-12
92,37.800000000000004,37.800000000000004,36.550000000000004,36.550000000000004,8,2,2023-05-12,135,2023-05-12
93,24.380000000000003,25.490000000000002,24.380000000000003,25.490000000000002,41,4,2023-03-31,140,2023-05-12
94,27.3,27.3,26.77,26.77,2,2,2023-04-04,140,2023-05-12
95,25.650000000000002,25.650000000000002,23.400000000000002,23.400000000000002,51,9,2023-04-05,140,2023-05-12
96,23.6,23.6,23.6,23.6,1,1,2023-04-06,140,2023-05-12
97,22.14,22.14,22.02,22.02,2,2,2023-04-11,140,2023-05-12
98,22.25,22.25,21.75,21.75,8,2,2023-04-12,140,2023-05-12
99,25.64,25.64,25.64,25.64,1,1,2023-04-14,140,2023-05-12
100,27.700000000000003,27.700000000000003,27.700000000000003,27.700000000000003,1,1,2023-04-19,140,2023-05-12
101,26.48,26.48,26.48,26.48,4,2,2023-04-20,140,2023-05-12
102,25.450000000000003,25.5,25.450000000000003,25.5,5,3,2023-04-21,140,2023-05-12
