,DataType.OPEN,DataType.HIGH,DataType.LOW,DataType.CLOSE,DataType.VOLUME,DataType.COUNT,DataType.DATE,DataType.STRIKEPRICE,DataType.EXPIRY
0,84.55,84.55,84.55,84.55,1,1,2022-09-08,70,2022-10-14
1,86.15,86.15,86.15,86.15,1,1,2022-09-14,70,2022-10-14
2,82.5,82.5,82.5,82.5,1,1,2022-09-15,70,2022-10-14
3,87.48,87.48,86.82000000000001,86.82000000000001,2,2,2022-09-20,70,2022-10-14
4,83.01,83.01,83.01,83.01,1,1,2022-09-22,70,2022-10-14
5,83.5,83.5,83.5,83.5,2,1,2022-09-26,70,2022-10-14
6,80.55,80.55,80.55,80.55,1,1,2022-09-27,70,2022-10-14
7,73.85000000000001,73.85000000000001,72.3,72.4,6,6,2022-09-29,70,2022-10-14
8,71.35000000000001,72.60000000000001,70.5,70.5,117,10,2022-09-30,70,2022-10-14
9,69.8,69.8,69.8,69.8,1,1,2022-10-03,70,2022-10-14
10,74.45,74.45,74.05,74.05,7,2,2022-10-05,70,2022-10-14
11,76.3,76.4,75.7,75.7,27,5,2022-10-06,70,2022-10-14
12,70.75,70.95,70.75,70.95,14,3,2022-10-10,70,2022-10-14
13,69.60000000000001,70.9,68.7,68.87,86,25,2022-10-11,70,2022-10-14
14,69.9,70.05,68.65,68.8,47,10,2022-10-12,70,2022-10-14
15,65.0,73.3,65.0,73.3,323,25,2022-10-13,70,2022-10-14
16,72.9,72.9,70.55,70.55,15,6,2022-10-14,70,2022-10-14
17,76.77000000000001,76.77000000000001,76.77000000000001,76.77000000000001,20,1,2022-09-22,75,2022-10-14
18,75.10000000000001,75.10000000000001,75.10000000000001,75.10000000000001,1,1,2022-09-23,75,2022-10-14
19,76.9,76.9,76.9,76.9,1,1,2022-09-26,75,2022-10-14
20,70.35000000000001,70.35000000000001,70.35000000000001,70.35000000000001,20,1,2022-09-28,75,2022-10-14
21,68.7,68.7,67.35000000000001,67.35000000000001,2,2,2022-09-29,75,2022-10-14
22,64.95,64.95,64.95,64.95,9,1,2022-10-03,75,2022-10-14
23,66.0,66.0,66.0,66.0,4,1,2022-10-11,75,2022-10-14
24,63.650000000000006,63.650000000000006,63.650000000000006,63.650000000000006,3,1,2022-10-12,75,2022-10-14
25,66.75,66.75,66.75,66.75,4,1,2022-10-14,75,2022-10-14
26,77.0,77.0,77.0,77.0,1,1,2022-09-20,80,2022-10-14
27,77.45,77.45,76.65,76.65,5,3,2022-09-21,80,2022-10-14
28,72.35000000000001,72.35000000000001,70.3,70.3,2,2,2022-09-27,80,2022-10-14
29,66.55,66.60000000000001,66.5,66.5,8,5,2022-09-28,80,2022-10-14
