,DataType.OPEN,DataType.HIGH,DataType.LOW,DataType.CLOSE,DataType.VOLUME,DataType.COUNT,DataType.DATE,DataType.STRIKEPRICE,DataType.EXPIRY
0,76.65,76.65,76.65,76.65,1,1,2022-12-28,50,2023-01-13
1,74.60000000000001,74.60000000000001,74.60000000000001,74.60000000000001,1,1,2023-01-03,50,2023-01-13
2,80.67,82.94,80.2,80.2,29,9,2023-01-09,50,2023-01-13
3,80.10000000000001,80.25,78.8,79.15,38,14,2023-01-10,50,2023-01-13
4,82.8,82.8,82.5,82.5,77,8,2023-01-12,50,2023-01-13
5,76.60000000000001,76.60000000000001,76.60000000000001,76.60000000000001,1,1,2022-12-23,55,2023-01-13
6,74.8,74.8,74.8,74.8,2,1,2023-01-06,55,2023-01-13
7,75.10000000000001,75.10000000000001,74.75,74.75,2,2,2023-01-10,55,2023-01-13
8,79.12,79.12,79.12,79.12,1,1,2023-01-13,55,2023-01-13
9,74.4,74.4,74.4,74.4,1,1,2022-12-16,60,2023-01-13
10,76.65,76.65,76.65,76.65,1,1,2022-12-21,60,2023-01-13
11,66.05,66.05,66.05,66.05,2,2,2023-01-06,60,2023-01-13
12,69.9,69.9,69.65,69.65,2,2,2023-01-10,60,2023-01-13
13,70.85000000000001,72.95,70.85000000000001,72.95,81,10,2023-01-11,60,2023-01-13
14,60.800000000000004,60.800000000000004,60.800000000000004,60.800000000000004,2,1,2023-01-05,65,2023-01-13
15,65.15,65.15,65.15,65.15,1,1,2023-01-10,65,2023-01-13
16,59.800000000000004,59.800000000000004,59.800000000000004,59.800000000000004,2,1,2023-01-06,70,2023-01-13
17,60.7,60.7,60.7,60.7,2,1,2023-01-10,70,2023-01-13
18,52.64,52.64,51.150000000000006,51.150000000000006,6,4,2022-12-28,75,2023-01-13
19,54.440000000000005,54.440000000000005,54.440000000000005,54.440000000000005,1,1,2022-12-29,75,2023-01-13
20,55.35,55.35,55.35,55.35,1,1,2023-01-03,75,2023-01-13
21,51.45,51.45,51.45,51.45,1,1,2023-01-05,75,2023-01-13
22,52.2,55.150000000000006,51.75,55.150000000000006,36,5,2023-01-06,75,2023-01-13
23,54.85,54.85,54.85,54.85,1,1,2023-01-10,75,2023-01-13
24,54.300000000000004,54.7,54.300000000000004,54.7,40,2,2022-12-16,80,2023-01-13
25,50.7,50.7,50.7,50.7,1,1,2023-01-10,80,2023-01-13
26,45.400000000000006,45.400000000000006,45.400000000000006,45.400000000000006,1,1,2023-01-03,85,2023-01-13
27,40.0,40.0,40.0,40.0,1,1,2022-12-27,90,2023-01-13
28,40.4,40.4,40.4,40.4,1,1,2023-01-03,90,2023-01-13
29,36.47,36.47,36.47,36.47,1,1,2023-01-05,90,2023-01-13
30,36.09,39.96,36.09,39.96,54,4,2023-01-06,90,2023-01-13
31,42.75,42.75,42.75,42.75,1,1,2023-01-11,90,2023-01-13
32,42.2,44.0,42.2,44.0,4,3,2023-01-12,90,2023-01-13
33,42.96,44.2,42.92,44.2,52,13,2023-01-13,90,2023-01-13
34,30.880000000000003,30.880000000000003,30.64,30.64,2,2,2023-01-04,95,2023-01-13
35,44.04,44.04,44.04,44.04,1,1,2022-12-14,100,2023-01-13
36,39.4,39.4,39.4,39.4,1,1,2022-12-15,100,2023-01-13
37,32.67,32.67,32.0,32.58,7,4,2022-12-20,100,2023-01-13
38,34.64,36.550000000000004,34.64,35.81,4,3,2022-12-21,100,2023-01-13
39,32.04,32.04,32.04,32.04,2,1,2022-12-22,100,2023-01-13
40,30.360000000000003,32.5,30.360000000000003,31.900000000000002,4,4,2022-12-23,100,2023-01-13
41,30.150000000000002,30.200000000000003,30.150000000000002,30.200000000000003,2,2,2022-12-29,100,2023-01-13
42,28.950000000000003,28.950000000000003,28.950000000000003,28.950000000000003,5,3,2022-12-30,100,2023-01-13
43,25.740000000000002,25.740000000000002,24.55,24.85,23,9,2023-01-03,100,2023-01-13
44,27.3,28.310000000000002,27.3,28.05,4,4,2023-01-04,100,2023-01-13
45,25.5,27.240000000000002,25.05,25.05,12,9,2023-01-05,100,2023-01-13
46,26.62,30.19,26.62,30.150000000000002,25,8,2023-01-06,100,2023-01-13
47,30.85,33.25,30.6,30.6,12,5,2023-01-09,100,2023-01-13
48,29.040000000000003,30.17,29.040000000000003,30.17,12,3,2023-01-10,100,2023-01-13
49,31.0,32.85,31.0,32.85,8,4,2023-01-11,100,2023-01-13
50,32.75,33.86,32.75,33.86,6,2,2023-01-12,100,2023-01-13
51,32.980000000000004,33.050000000000004,32.95,33.050000000000004,15,8,2023-01-13,100,2023-01-13
52,40.95,40.95,40.95,40.95,2,2,2022-12-09,105,2023-01-13
53,37.7,37.7,37.7,37.7,1,1,2022-12-12,105,2023-01-13
54,43.75,43.75,43.75,43.75,1,1,2022-12-13,105,2023-01-13
55,41.2,41.25,41.2,41.25,2,2,2022-12-14,105,2023-01-13
56,30.75,30.91,30.75,30.91,2,2,2022-12-21,105,2023-01-13
57,24.5,25.400000000000002,24.5,25.400000000000002,2,2,2022-12-27,105,2023-01-13
58,22.560000000000002,22.560000000000002,22.36,22.36,3,2,2022-12-28,105,2023-01-13
59,25.5,25.5,25.5,25.5,4,1,2022-12-29,105,2023-01-13
60,23.8,23.8,23.55,23.55,11,4,2022-12-30,105,2023-01-13
61,25.25,25.25,19.96,19.96,42,8,2023-01-03,105,2023-01-13
62,21.68,21.75,20.77,20.77,3,3,2023-01-04,105,2023-01-13
63,20.900000000000002,20.900000000000002,20.330000000000002,20.330000000000002,3,2,2023-01-05,105,2023-01-13
64,20.19,22.400000000000002,20.19,22.400000000000002,35,9,2023-01-06,105,2023-01-13
65,25.07,25.07,25.07,25.07,1,1,2023-01-10,105,2023-01-13
66,28.970000000000002,28.970000000000002,28.970000000000002,28.970000000000002,1,1,2023-01-12,105,2023-01-13
67,28.28,28.28,28.28,28.28,1,1,2023-01-13,105,2023-01-13
68,27.46,27.46,27.46,27.46,1,1,2022-12-15,110,2023-01-13
69,22.36,22.450000000000003,22.36,22.450000000000003,4,2,2022-12-19,110,2023-01-13
70,21.85,21.85,21.85,21.85,17,1,2022-12-20,110,2023-01-13
71,22.240000000000002,22.8,21.400000000000002,22.8,23,5,2022-12-22,110,2023-01-13
72,20.580000000000002,20.580000000000002,20.55,20.55,21,2,2022-12-23,110,2023-01-13
73,20.32,20.32,20.12,20.12,3,2,2022-12-27,110,2023-01-13
74,21.150000000000002,21.150000000000002,17.76,17.76,6,3,2022-12-28,110,2023-01-13
75,20.61,20.61,20.61,20.61,2,1,2022-12-29,110,2023-01-13
76,19.6,19.6,19.6,19.6,2,1,2022-12-30,110,2023-01-13
77,15.5,15.75,15.25,15.75,309,12,2023-01-03,110,2023-01-13
78,17.1,17.720000000000002,16.04,16.04,11,7,2023-01-04,110,2023-01-13
79,16.0,16.400000000000002,15.25,15.280000000000001,13,5,2023-01-05,110,2023-01-13
80,16.0,19.900000000000002,15.9,19.900000000000002,419,27,2023-01-06,110,2023-01-13
81,22.330000000000002,22.950000000000003,21.17,21.17,72,14,2023-01-09,110,2023-01-13
82,20.8,20.8,18.7,19.95,83,24,2023-01-10,110,2023-01-13
83,21.400000000000002,22.900000000000002,21.35,22.5,56,9,2023-01-11,110,2023-01-13
84,22.55,23.650000000000002,22.55,22.950000000000003,27,21,2023-01-12,110,2023-01-13
85,22.060000000000002,24.220000000000002,22.060000000000002,24.16,19,15,2023-01-13,110,2023-01-13
86,25.200000000000003,25.200000000000003,23.98,24.0,3,3,2022-12-15,115,2023-01-13
87,19.2,19.2,19.2,19.2,1,1,2022-12-19,115,2023-01-13
88,17.25,17.25,17.25,17.25,3,1,2022-12-20,115,2023-01-13
89,17.400000000000002,17.400000000000002,16.45,17.35,19,3,2022-12-22,115,2023-01-13
90,16.900000000000002,16.95,16.0,16.95,41,5,2022-12-23,115,2023-01-13
91,15.5,15.780000000000001,15.5,15.780000000000001,2,2,2022-12-27,115,2023-01-13
92,12.700000000000001,12.700000000000001,12.700000000000001,12.700000000000001,5,1,2022-12-28,115,2023-01-13
93,14.770000000000001,15.700000000000001,14.600000000000001,15.700000000000001,10,3,2022-12-29,115,2023-01-13
94,15.5,15.5,15.5,15.5,1,1,2022-12-30,115,2023-01-13
95,16.26,16.26,10.35,11.1,76,23,2023-01-03,115,2023-01-13
96,12.8,13.42,11.290000000000001,11.450000000000001,140,21,2023-01-04,115,2023-01-13
97,11.5,12.25,10.6,10.65,151,40,2023-01-05,115,2023-01-13
98,11.5,14.950000000000001,10.520000000000001,14.850000000000001,174,51,2023-01-06,115,2023-01-13
99,17.8,18.03,15.100000000000001,15.100000000000001,94,8,2023-01-09,115,2023-01-13
100,15.3,15.64,14.040000000000001,15.55,18,7,2023-01-10,115,2023-01-13
101,16.55,17.95,16.55,17.95,26,11,2023-01-11,115,2023-01-13
102,18.05,18.330000000000002,17.3,17.45,49,8,2023-01-12,115,2023-01-13
103,17.0,19.45,17.0,19.45,54,12,2023-01-13,115,2023-01-13
104,22.39,22.450000000000003,22.39,22.450000000000003,4,2,2022-12-07,120,2023-01-13
105,25.25,25.25,25.0,25.0,6,4,2022-12-09,120,2023-01-13
106,23.32,23.32,23.32,23.32,1,1,2022-12-12,120,2023-01-13
107,30.330000000000002,30.330000000000002,30.330000000000002,30.330000000000002,1,1,2022-12-13,120,2023-01-13
108,19.07,19.07,18.0,18.0,7,2,2022-12-15,120,2023-01-13
109,17.7,17.7,15.600000000000001,15.600000000000001,7,2,2022-12-16,120,2023-01-13
110,14.350000000000001,14.350000000000001,14.350000000000001,14.350000000000001,2,1,2022-12-19,120,2023-01-13
111,12.200000000000001,14.0,12.200000000000001,14.0,5,5,2022-12-20,120,2023-01-13
112,16.95,16.95,16.95,16.95,1,1,2022-12-21,120,2023-01-13
113,13.65,13.65,12.75,12.75,37,3,2022-12-22,120,2023-01-13
114,11.9,11.9,11.9,11.9,9,1,2022-12-23,120,2023-01-13
115,10.89,11.64,10.89,11.64,4,3,2022-12-27,120,2023-01-13
116,11.0,11.950000000000001,8.450000000000001,8.51,24,11,2022-12-28,120,2023-01-13
117,10.55,10.93,10.190000000000001,10.93,3,3,2022-12-29,120,2023-01-13
118,9.97,10.950000000000001,9.700000000000001,10.950000000000001,284,17,2022-12-30,120,2023-01-13
119,10.72,11.42,6.57,7.15,554,84,2023-01-03,120,2023-01-13
120,8.4,9.15,6.9,7.7,881,132,2023-01-04,120,2023-01-13
121,7.5,8.58,6.19,6.2700000000000005,2452,167,2023-01-05,120,2023-01-13
122,7.0,10.58,6.25,9.85,2802,106,2023-01-06,120,2023-01-13
123,11.06,13.05,10.47,10.47,326,73,2023-01-09,120,2023-01-13
124,10.450000000000001,11.3,8.49,10.9,403,57,2023-01-10,120,2023-01-13
125,11.3,13.4,10.8,13.4,144,25,2023-01-11,120,2023-01-13
126,13.530000000000001,14.15,11.55,12.91,562,49,2023-01-12,120,2023-01-13
127,12.01,14.700000000000001,12.0,14.700000000000001,633,39,2023-01-13,120,2023-01-13
128,17.990000000000002,17.990000000000002,17.990000000000002,17.990000000000002,1,1,2022-12-07,125,2023-01-13
129,19.5,19.5,19.5,19.5,1,1,2022-12-08,125,2023-01-13
130,18.77,20.35,18.27,20.35,7,4,2022-12-12,125,2023-01-13
131,25.400000000000002,25.53,23.92,23.92,3,3,2022-12-13,125,2023-01-13
132,21.94,21.990000000000002,21.35,21.990000000000002,4,3,2022-12-14,125,2023-01-13
133,14.690000000000001,14.75,14.690000000000001,14.75,2,2,2022-12-15,125,2023-01-13
134,8.3,10.0,8.3,9.85,15,7,2022-12-20,125,2023-01-13
135,10.96,12.4,10.96,12.05,3,3,2022-12-21,125,2023-01-13
136,9.25,9.25,9.1,9.15,3,3,2022-12-22,125,2023-01-13
137,8.0,8.4,7.800000000000001,8.4,9,4,2022-12-23,125,2023-01-13
138,7.7,7.78,7.1000000000000005,7.78,18,10,2022-12-27,125,2023-01-13
139,6.16,6.16,5.1000000000000005,5.1000000000000005,258,29,2022-12-28,125,2023-01-13
140,6.3500000000000005,7.510000000000001,6.3500000000000005,7.19,38,20,2022-12-29,125,2023-01-13
141,6.15,7.090000000000001,5.7,7.090000000000001,357,57,2022-12-30,125,2023-01-13
142,7.550000000000001,7.550000000000001,3.6,3.95,4150,1051,2023-01-03,125,2023-01-13
143,4.92,5.6000000000000005,3.5500000000000003,4.12,2128,651,2023-01-04,125,2023-01-13
144,4.26,4.79,2.97,3.1100000000000003,3602,682,2023-01-05,125,2023-01-13
145,3.47,6.2,2.85,5.6000000000000005,4419,895,2023-01-06,125,2023-01-13
146,6.25,8.65,5.67,5.67,715,164,2023-01-09,125,2023-01-13
147,6.0,6.65,4.25,6.1000000000000005,609,149,2023-01-10,125,2023-01-13
148,6.4,8.6,5.9,8.55,963,147,2023-01-11,125,2023-01-13
149,9.25,9.25,6.9,8.450000000000001,1535,160,2023-01-12,125,2023-01-13
150,6.95,9.93,6.95,9.6,535,114,2023-01-13,125,2023-01-13
151,17.1,17.1,17.1,17.1,20,2,2022-12-09,130,2023-01-13
152,14.07,14.65,14.07,14.65,8,2,2022-12-12,130,2023-01-13
153,20.36,20.36,20.36,20.36,2,1,2022-12-13,130,2023-01-13
154,17.37,17.37,17.37,17.37,1,1,2022-12-14,130,2023-01-13
155,11.72,11.72,10.72,10.75,6,6,2022-12-15,130,2023-01-13
156,8.05,8.58,8.05,8.58,25,6,2022-12-16,130,2023-01-13
157,6.75,6.95,6.0,6.07,110,25,2022-12-19,130,2023-01-13
158,5.75,6.9,5.0,6.03,241,72,2022-12-20,130,2023-01-13
159,6.9,8.88,6.9,8.200000000000001,47,14,2022-12-21,130,2023-01-13
160,6.8500000000000005,6.9,5.25,5.59,362,76,2022-12-22,130,2023-01-13
161,5.25,5.88,4.66,5.57,292,104,2022-12-23,130,2023-01-13
162,5.0,5.0,3.95,4.4,1535,277,2022-12-27,130,2023-01-13
163,4.2,4.75,2.69,2.77,1981,364,2022-12-28,130,2023-01-13
164,3.31,4.4,3.3000000000000003,3.95,2280,511,2022-12-29,130,2023-01-13
165,3.29,3.95,2.9000000000000004,3.95,3626,420,2022-12-30,130,2023-01-13
166,4.0,4.34,1.61,1.75,11214,2011,2023-01-03,130,2023-01-13
167,2.3000000000000003,2.65,1.3900000000000001,1.73,10034,1784,2023-01-04,130,2023-01-13
168,1.9400000000000002,2.1,1.05,1.1500000000000001,17175,3698,2023-01-05,130,2023-01-13
169,1.25,2.79,0.92,2.3600000000000003,41551,9455,2023-01-06,130,2023-01-13
170,2.8000000000000003,4.54,2.2800000000000002,2.45,16435,3151,2023-01-09,130,2023-01-13
171,2.43,3.0300000000000002,1.4400000000000002,2.5,50681,6185,2023-01-10,130,2023-01-13
172,2.8000000000000003,4.25,2.3200000000000003,4.25,16233,2855,2023-01-11,130,2023-01-13
173,4.55,4.55,2.21,3.5900000000000003,7945,986,2023-01-12,130,2023-01-13
174,2.31,4.9,1.99,4.76,4888,922,2023-01-13,130,2023-01-13
175,12.4,12.4,11.05,11.23,4,4,2022-12-06,135,2023-01-13
176,10.88,10.89,10.13,10.13,3,3,2022-12-07,135,2023-01-13
177,10.5,10.5,10.5,10.5,1,1,2022-12-09,135,2023-01-13
178,10.84,10.84,10.84,10.84,1,1,2022-12-12,135,2023-01-13
179,16.1,16.1,15.690000000000001,15.690000000000001,3,3,2022-12-13,135,2023-01-13
180,11.16,11.16,11.16,11.16,1,1,2022-12-14,135,2023-01-13
181,7.930000000000001,7.930000000000001,6.3500000000000005,6.3500000000000005,45,15,2022-12-15,135,2023-01-13
182,6.25,6.88,4.9,5.2,449,128,2022-12-16,135,2023-01-13
183,5.0,5.05,3.35,3.8000000000000003,648,174,2022-12-19,135,2023-01-13
184,3.1500000000000004,4.0,2.74,3.6,510,157,2022-12-20,135,2023-01-13
185,3.95,5.67,3.91,4.8500000000000005,579,166,2022-12-21,135,2023-01-13
186,3.95,4.0,2.95,3.45,896,138,2022-12-22,135,2023-01-13
187,3.1300000000000003,3.3600000000000003,2.45,3.0100000000000002,449,169,2022-12-23,135,2023-01-13
188,2.68,2.68,1.9200000000000002,2.18,1455,280,2022-12-27,135,2023-01-13
189,2.0,2.39,1.19,1.23,6906,493,2022-12-28,135,2023-01-13
190,1.53,2.06,1.47,1.8,1430,376,2022-12-29,135,2023-01-13
191,1.3800000000000001,1.76,1.22,1.76,1519,456,2022-12-30,135,2023-01-13
192,1.78,2.0,0.5900000000000001,0.65,4179,1014,2023-01-03,135,2023-01-13
193,0.91,0.92,0.41000000000000003,0.53,8649,1058,2023-01-04,135,2023-01-13
194,0.56,0.66,0.29000000000000004,0.33,5409,817,2023-01-05,135,2023-01-13
195,0.34,0.77,0.23,0.5900000000000001,19082,2480,2023-01-06,135,2023-01-13
196,0.75,1.6,0.51,0.5700000000000001,44753,7289,2023-01-09,135,2023-01-13
197,0.5800000000000001,0.8300000000000001,0.25,0.52,36283,4166,2023-01-10,135,2023-01-13
198,0.56,1.3,0.44,1.3,48209,6911,2023-01-11,135,2023-01-13
199,1.0,1.08,0.21000000000000002,0.35000000000000003,84893,8432,2023-01-12,135,2023-01-13
200,0.060000000000000005,0.19,0.01,0.01,79096,7240,2023-01-13,135,2023-01-13
201,12.3,12.3,11.190000000000001,11.190000000000001,5,2,2022-12-01,140,2023-01-13
202,10.620000000000001,11.01,10.15,11.01,5,5,2022-12-02,140,2023-01-13
203,10.66,11.030000000000001,10.1,10.1,24,6,2022-12-05,140,2023-01-13
204,8.84,9.05,8.65,8.76,16,5,2022-12-06,140,2023-01-13
205,7.2,7.430000000000001,6.550000000000001,6.9,26,14,2022-12-07,140,2023-01-13
206,7.5,8.35,7.5,7.800000000000001,87,20,2022-12-08,140,2023-01-13
207,7.03,8.700000000000001,7.03,8.6,6,6,2022-12-09,140,2023-01-13
208,7.7,8.35,7.2,8.35,86,18,2022-12-12,140,2023-01-13
209,12.07,12.07,8.75,8.8,88,17,2022-12-13,140,2023-01-13
210,9.32,9.38,7.300000000000001,7.300000000000001,13,12,2022-12-14,140,2023-01-13
211,5.6000000000000005,5.65,3.75,3.95,1023,186,2022-12-15,140,2023-01-13
212,3.99,4.3,2.75,3.0500000000000003,1134,155,2022-12-16,140,2023-01-13
213,3.1,3.1,1.73,1.9700000000000002,4640,311,2022-12-19,140,2023-01-13
214,1.56,2.0900000000000003,1.32,1.78,1186,187,2022-12-20,140,2023-01-13
215,1.82,3.1,1.82,2.5300000000000002,811,234,2022-12-21,140,2023-01-13
216,2.1,2.1,1.4400000000000002,1.6900000000000002,678,194,2022-12-22,140,2023-01-13
217,1.47,1.62,1.1500000000000001,1.36,2854,243,2022-12-23,140,2023-01-13
218,1.1600000000000001,1.1600000000000001,0.81,0.89,1653,333,2022-12-27,140,2023-01-13
219,0.8200000000000001,1.0,0.46,0.49000000000000005,1640,303,2022-12-28,140,2023-01-13
220,0.6,0.8,0.56,0.66,2374,352,2022-12-29,140,2023-01-13
221,0.49000000000000005,0.62,0.42000000000000004,0.61,2001,308,2022-12-30,140,2023-01-13
222,0.62,0.73,0.2,0.22,10923,819,2023-01-03,140,2023-01-13
