,DataType.OPEN,DataType.HIGH,DataType.LOW,DataType.CLOSE,DataType.VOLUME,DataType.COUNT,DataType.DATE,DataType.STRIKEPRICE,DataType.EXPIRY
0,97.5,97.5,97.5,97.5,1,1,2023-03-13,55,2023-10-20
1,110.2,110.33,110.2,110.33,2,2,2023-04-17,55,2023-10-20
2,111.07000000000001,111.07000000000001,111.07000000000001,111.07000000000001,1,1,2023-04-24,55,2023-10-20
3,117.33000000000001,117.33000000000001,117.33000000000001,117.33000000000001,1,1,2023-05-24,55,2023-10-20
4,125.04,125.04,125.04,125.04,1,1,2023-06-01,55,2023-10-20
5,135.56,135.56,135.56,135.56,1,1,2023-07-06,55,2023-10-20
6,137.03,137.03,137.03,137.03,1,1,2023-07-07,55,2023-10-20
7,91.60000000000001,91.7,91.60000000000001,91.7,3,2,2023-02-23,60,2023-10-20
8,104.98,104.98,104.98,104.98,2,1,2023-03-31,60,2023-10-20
9,105.0,105.0,105.0,105.0,2,1,2023-04-13,60,2023-10-20
10,120.2,120.65,120.2,120.65,2,2,2023-06-08,60,2023-10-20
11,133.97,133.97,133.05,133.23000000000002,14,5,2023-07-17,60,2023-10-20
12,127.05000000000001,127.05000000000001,127.05000000000001,127.05000000000001,1,1,2023-08-04,60,2023-10-20
13,62.550000000000004,62.550000000000004,62.550000000000004,62.550000000000004,1,1,2023-01-03,65,2023-10-20
14,64.59,64.59,64.35000000000001,64.55,3,3,2023-01-05,65,2023-10-20
15,67.0,67.0,67.0,67.0,1,1,2023-01-10,65,2023-10-20
16,86.9,87.05,86.9,87.05,2,2,2023-02-10,65,2023-10-20
17,87.0,87.0,87.0,87.0,1,1,2023-03-15,65,2023-10-20
18,65.3,65.3,65.3,65.3,2,2,2022-12-19,70,2023-10-20
19,65.94,65.94,65.87,65.87,2,2,2022-12-20,70,2023-10-20
20,64.60000000000001,64.60000000000001,64.5,64.5,4,4,2022-12-23,70,2023-10-20
21,63.5,63.6,63.5,63.6,2,2,2022-12-27,70,2023-10-20
22,62.940000000000005,62.95,62.940000000000005,62.95,2,2,2023-01-06,70,2023-10-20
23,65.5,65.5,65.5,65.5,2,1,2023-01-09,70,2023-10-20
24,75.4,75.4,75.4,75.4,2,1,2023-01-31,70,2023-10-20
25,82.10000000000001,82.10000000000001,82.10000000000001,82.10000000000001,200,2,2023-02-02,70,2023-10-20
26,84.68,84.73,83.9,83.9,200,12,2023-02-09,70,2023-10-20
27,81.15,81.15,80.15,80.15,2,2,2023-02-27,70,2023-10-20
28,99.35000000000001,99.35000000000001,99.35000000000001,99.35000000000001,1,1,2023-04-19,70,2023-10-20
29,96.22,96.22,96.22,96.22,2,1,2023-04-24,70,2023-10-20
30,104.91000000000001,104.91000000000001,104.91000000000001,104.91000000000001,2,1,2023-05-05,70,2023-10-20
31,108.55000000000001,108.55000000000001,108.55000000000001,108.55000000000001,1,1,2023-08-07,70,2023-10-20
32,54.6,54.6,54.6,54.6,1,1,2023-01-05,75,2023-10-20
33,74.33,74.33,74.33,74.33,1,1,2023-01-27,75,2023-10-20
34,71.4,71.4,70.53,70.53,3,3,2023-01-30,75,2023-10-20
35,73.02000000000001,73.02000000000001,73.02000000000001,73.02000000000001,1,1,2023-02-01,75,2023-10-20
36,79.93,79.93,79.06,79.15,629,8,2023-02-09,75,2023-10-20
37,75.5,75.5,75.5,75.5,3,2,2023-02-27,75,2023-10-20
38,79.15,79.25,79.15,79.25,4,3,2023-03-16,75,2023-10-20
39,91.22,91.22,91.22,91.22,13,2,2023-04-06,75,2023-10-20
40,91.88000000000001,91.88000000000001,91.88000000000001,91.88000000000001,44,2,2023-04-25,75,2023-10-20
