,DataType.OPEN,DataType.HIGH,DataType.LOW,DataType.CLOSE,DataType.VOLUME,DataType.COUNT,DataType.DATE,DataType.STRIKEPRICE,DataType.EXPIRY
0,97.03,97.03,97.03,97.03,1,1,2023-01-27,50,2023-02-03
1,93.30000000000001,93.30000000000001,93.30000000000001,93.30000000000001,3,3,2023-01-30,50,2023-02-03
2,92.75,93.7,92.75,93.65,46,11,2023-01-31,50,2023-02-03
3,92.55000000000001,95.5,92.5,95.5,70,13,2023-02-01,50,2023-02-03
4,99.05000000000001,100.2,99.05000000000001,100.2,2,2,2023-02-02,50,2023-02-03
5,103.4,105.2,103.4,105.05000000000001,8,4,2023-02-03,50,2023-02-03
6,88.15,88.15,88.15,88.15,1,1,2023-01-30,55,2023-02-03
7,87.75,87.75,87.75,87.75,9,1,2023-01-31,55,2023-02-03
8,67.72,67.72,67.72,67.72,6,1,2023-01-06,60,2023-02-03
9,82.9,82.9,82.9,82.9,6,1,2023-01-23,60,2023-02-03
10,86.10000000000001,86.10000000000001,86.10000000000001,86.10000000000001,9,1,2023-02-01,60,2023-02-03
11,78.78,78.8,78.78,78.8,2,2,2023-01-31,65,2023-02-03
12,81.8,81.8,81.8,81.8,1,1,2023-02-03,75,2023-02-03
13,51.440000000000005,51.440000000000005,51.440000000000005,51.440000000000005,1,1,2022-12-23,80,2023-02-03
14,48.24,48.24,48.24,48.24,1,1,2023-01-06,80,2023-02-03
15,66.36,66.36,66.36,66.36,1,1,2023-01-27,80,2023-02-03
16,64.15,64.15,64.15,64.15,1,1,2023-01-30,80,2023-02-03
17,70.37,70.37,70.37,70.37,1,1,2023-02-02,80,2023-02-03
18,41.25,41.25,40.0,40.0,3,3,2023-01-03,85,2023-02-03
19,42.5,42.82,42.5,42.82,4,3,2023-01-04,85,2023-02-03
20,49.85,49.85,49.85,49.85,1,1,2023-01-13,85,2023-02-03
21,50.85,50.85,50.85,50.85,1,1,2023-01-18,85,2023-02-03
22,58.330000000000005,58.330000000000005,58.330000000000005,58.330000000000005,80,1,2023-01-30,85,2023-02-03
23,61.5,61.5,61.5,61.5,3,3,2023-02-01,85,2023-02-03
24,64.82000000000001,64.82000000000001,64.7,64.7,7,2,2023-02-02,85,2023-02-03
25,71.04,71.04,71.04,71.04,4,2,2023-02-03,85,2023-02-03
26,39.52,39.52,39.32,39.32,2,2,2022-12-29,90,2023-02-03
27,38.75,39.95,38.75,39.95,2,2,2023-01-06,90,2023-02-03
28,46.150000000000006,46.49,46.150000000000006,46.49,2,2,2023-01-17,90,2023-02-03
29,49.150000000000006,49.150000000000006,49.150000000000006,49.150000000000006,1,1,2023-01-25,90,2023-02-03
30,53.620000000000005,53.620000000000005,53.620000000000005,53.620000000000005,5,1,2023-01-26,90,2023-02-03
31,56.89,56.89,56.89,56.89,1,1,2023-01-27,90,2023-02-03
32,60.42,60.42,60.42,60.42,1,1,2023-02-02,90,2023-02-03
33,61.2,66.15,61.2,64.65,8,4,2023-02-03,90,2023-02-03
34,34.260000000000005,35.52,34.260000000000005,35.52,2,2,2022-12-29,95,2023-02-03
35,31.55,31.55,31.55,31.55,1,1,2023-01-03,95,2023-02-03
36,32.92,32.92,32.92,32.92,1,1,2023-01-04,95,2023-02-03
37,47.300000000000004,47.300000000000004,47.300000000000004,47.300000000000004,10,1,2023-01-23,95,2023-02-03
38,31.0,31.0,28.150000000000002,28.150000000000002,5,4,2022-12-28,100,2023-02-03
39,26.900000000000002,26.900000000000002,25.68,25.810000000000002,7,4,2023-01-03,100,2023-02-03
40,27.16,27.16,27.16,27.16,1,1,2023-01-04,100,2023-02-03
