,DataType.OPEN,DataType.HIGH,DataType.LOW,DataType.CLOSE,DataType.VOLUME,DataType.COUNT,DataType.DATE,DataType.STRIKEPRICE,DataType.EXPIRY
0,99.91000000000001,99.91000000000001,99.91000000000001,99.91000000000001,4,1,2022-11-17,50,2022-12-02
1,98.27000000000001,98.27000000000001,98.0,98.0,2,2,2022-11-25,50,2022-12-02
2,94.9,94.9,94.9,94.9,1,1,2022-11-28,50,2022-12-02
3,93.75,93.75,93.75,93.75,2,2,2022-11-29,50,2022-12-02
4,95.87,96.59,95.87,96.59,6,3,2022-12-02,50,2022-12-02
5,89.25,89.25,89.25,89.25,1,1,2022-11-29,55,2022-12-02
6,88.59,88.59,88.59,88.59,1,1,2022-11-30,55,2022-12-02
7,90.82000000000001,91.16000000000001,90.82000000000001,90.82000000000001,3,3,2022-12-02,55,2022-12-02
8,85.83,85.83,85.83,85.83,2,2,2022-12-02,60,2022-12-02
9,81.5,81.5,80.83,80.83,3,3,2022-12-02,65,2022-12-02
10,76.5,76.5,76.5,76.5,1,1,2022-12-02,70,2022-12-02
11,77.25,77.25,77.25,77.25,1,1,2022-10-25,75,2022-12-02
12,81.5,81.5,81.35000000000001,81.35000000000001,15,2,2022-10-28,75,2022-12-02
13,71.5,71.5,71.5,71.5,1,1,2022-12-02,75,2022-12-02
14,65.23,65.23,65.23,65.23,6,3,2022-11-28,80,2022-12-02
15,47.800000000000004,47.800000000000004,47.800000000000004,47.800000000000004,10,1,2022-11-04,90,2022-12-02
16,47.35,47.35,47.35,47.35,10,1,2022-11-07,90,2022-12-02
17,58.74,58.74,57.970000000000006,57.970000000000006,15,7,2022-11-25,90,2022-12-02
18,54.84,54.84,53.77,53.84,24,10,2022-11-28,90,2022-12-02
19,51.85,56.260000000000005,51.85,56.260000000000005,2,2,2022-11-30,90,2022-12-02
20,56.190000000000005,56.190000000000005,55.900000000000006,56.120000000000005,38,12,2022-12-02,90,2022-12-02
21,38.0,38.0,38.0,38.0,1,1,2022-11-07,100,2022-12-02
22,39.300000000000004,39.300000000000004,39.300000000000004,39.300000000000004,1,1,2022-11-08,100,2022-12-02
23,37.1,37.1,37.1,37.1,1,1,2022-11-09,100,2022-12-02
24,40.6,43.1,40.6,43.1,2,2,2022-11-10,100,2022-12-02
25,51.690000000000005,51.690000000000005,51.690000000000005,51.690000000000005,5,2,2022-11-15,100,2022-12-02
26,48.7,48.7,48.7,48.7,1,1,2022-11-16,100,2022-12-02
27,48.300000000000004,48.300000000000004,48.300000000000004,48.300000000000004,1,1,2022-11-21,100,2022-12-02
28,48.7,48.7,48.7,48.7,1,1,2022-11-22,100,2022-12-02
