,DataType.OPEN,DataType.HIGH,DataType.LOW,DataType.CLOSE,DataType.VOLUME,DataType.COUNT,DataType.DATE,DataType.STRIKEPRICE,DataType.EXPIRY
0,75.5,76.8,75.5,76.8,9,9,1/3/2022,105,1/7/2022
1,76.85,77.25,75.1,75.1,6,4,1/4/2022,105,1/7/2022
2,73.95,73.95,72.25,72.25,6,2,1/5/2022,105,1/7/2022
3,67.3,67.75,67.3,67.75,2,2,1/7/2022,105,1/7/2022
4,70.6,70.6,70,70,8,2,1/3/2022,110,1/7/2022
5,70.4,70.4,70.1,70.1,5,3,1/4/2022,110,1/7/2022
6,68.45,68.45,68.45,68.45,8,1,1/5/2022,110,1/7/2022
7,63.7,63.7,62.65,62.65,3,3,1/7/2022,110,1/7/2022
8,65.1,65.1,65.1,65.1,4,2,1/4/2022,115,1/7/2022
9,63.85,63.85,61.25,61.25,3,3,1/5/2022,115,1/7/2022
10,57.3,57.3,57.3,57.3,3,2,1/7/2022,115,1/7/2022
11,60,60,60,60,10,1,1/4/2022,120,1/7/2022
12,58.9,58.9,58.1,58.25,4,3,1/5/2022,120,1/7/2022
13,53,53,53,53,8,1,1/6/2022,120,1/7/2022
14,52.5,52.75,51.49,52.75,14,3,1/7/2022,120,1/7/2022
15,56.57,57.11,56.57,57.11,5,2,1/3/2022,125,1/7/2022
16,47.5,47.5,47.3,47.3,2,2,1/7/2022,125,1/7/2022
17,50.35,50.35,50.35,50.35,2,1,1/4/2022,130,1/7/2022
18,42.9,42.9,42.9,42.9,2,2,1/6/2022,130,1/7/2022
19,42.3,42.3,42.3,42.3,22,4,1/7/2022,130,1/7/2022
20,44.95,44.95,44.95,44.95,1,1,1/4/2022,135,1/7/2022
21,39.42,39.42,38.01,38.01,18,5,1/6/2022,135,1/7/2022
22,38.63,38.63,36.55,37.47,7,5,1/7/2022,135,1/7/2022
23,39.16,42,39.16,41.78,78,14,1/3/2022,140,1/7/2022
24,42.02,42.1,39.6,39.6,47,18,1/4/2022,140,1/7/2022
25,38.35,38.35,36.18,36.18,18,3,1/5/2022,140,1/7/2022
26,32.5,35.07,32.5,32.92,79,9,1/6/2022,140,1/7/2022
27,32.97,33.12,31.5,33.04,204,16,1/7/2022,140,1/7/2022
28,36.12,36.12,35.82,35.82,45,4,1/3/2022,145,1/7/2022
29,35,35.21,35,35.21,3,3,1/4/2022,145,1/7/2022
30,32.98,32.98,31.1,31.15,6,4,1/5/2022,145,1/7/2022
31,29.73,29.73,27.89,28.01,60,9,1/6/2022,145,1/7/2022
32,28.5,28.5,26.6,27.3,127,7,1/7/2022,145,1/7/2022
33,29.03,32.72,29.03,32.72,75,23,1/3/2022,150,1/7/2022
34,32.4,32.4,29.93,29.95,9,8,1/4/2022,150,1/7/2022
35,28.21,29.3,25.23,25.23,39,30,1/5/2022,150,1/7/2022
36,25,25.09,22.1,22.1,249,39,1/6/2022,150,1/7/2022
37,22,23.75,21.42,22.3,131,55,1/7/2022,150,1/7/2022
38,22.94,27.35,22.94,26.6,152,17,1/3/2022,155,1/7/2022
39,27,27,25,25.2,24,8,1/4/2022,155,1/7/2022
40,24.4,24.4,20.41,20.41,103,37,1/5/2022,155,1/7/2022
41,19.81,19.81,16.9,17.14,147,47,1/6/2022,155,1/7/2022
42,17.75,18.41,16.33,17.3,308,73,1/7/2022,155,1/7/2022
43,19.77,22.62,19.5,21.5,1459,88,1/3/2022,160,1/7/2022
44,21.8,22.7,19.39,19.98,268,58,1/4/2022,160,1/7/2022
45,19.6,19.6,14.9,14.9,195,39,1/5/2022,160,1/7/2022
46,12.65,15.1,12.35,12.35,579,78,1/6/2022,160,1/7/2022
47,12.3,13.5,11.2,12.22,3229,113,1/7/2022,160,1/7/2022
48,12.54,17.9,12.54,17,796,116,1/3/2022,165,1/7/2022
49,17.09,17.55,14.4,15.1,706,121,1/4/2022,165,1/7/2022
50,14.5,14.5,10,10,595,122,1/5/2022,165,1/7/2022
51,7.65,10.16,6.8,6.8,1990,329,1/6/2022,165,1/7/2022
52,7.92,8.83,6.1,7.3,2449,337,1/7/2022,165,1/7/2022
53,8.4,12.95,8.4,12.1,2250,455,1/3/2022,170,1/7/2022
54,12.69,12.85,9.4,10.1,1895,350,1/4/2022,170,1/7/2022
55,9.81,9.81,5.5,5.5,52690,914,1/5/2022,170,1/7/2022
56,3.39,5.55,2.3,2.49,8106,1215,1/6/2022,170,1/7/2022
57,3,4.2,1.35,2.05,16478,2297,1/7/2022,170,1/7/2022
58,4,8.2,3.86,7.2,17459,1579,1/3/2022,175,1/7/2022
59,7.86,8.15,4.75,5.05,3715,751,1/4/2022,175,1/7/2022
60,5.05,5.25,1.88,2.02,8912,1597,1/5/2022,175,1/7/2022
61,0.9,1.87,0.28,0.32,135717,17898,1/6/2022,175,1/7/2022
62,0.31,0.56,0.01,0.01,107520,12824,1/7/2022,175,1/7/2022
63,1.43,3.85,1.29,3.1,120229,20559,1/3/2022,180,1/7/2022
64,3.55,3.75,1.46,1.63,77474,11977,1/4/2022,180,1/7/2022
65,1.57,1.76,0.35,0.36,229508,21835,1/5/2022,180,1/7/2022
66,0.14,0.3,0.04,0.05,74378,7529,1/6/2022,180,1/7/2022
67,0.05,0.05,0.01,0.01,27406,2231,1/7/2022,180,1/7/2022
68,0.33,1.2,0.33,0.84,131534,25329,1/3/2022,185,1/7/2022
69,0.99,1.06,0.27,0.27,99192,16753,1/4/2022,185,1/7/2022
70,0.24,0.28,0.05,0.08,69589,6425,1/5/2022,185,1/7/2022
71,0.02,0.06,0.01,0.01,27598,2094,1/6/2022,185,1/7/2022
