,DataType.OPEN,DataType.HIGH,DataType.LOW,DataType.CLOSE,DataType.VOLUME,DataType.COUNT,DataType.DATE,DataType.STRIKEPRICE,DataType.EXPIRY
0,84.75,84.75,84.75,84.75,1,1,2022-07-21,70,2022-07-29
1,84.2,84.2,83.71000000000001,83.71000000000001,11,3,2022-07-22,70,2022-07-29
2,84.4,84.4,82.75,83.3,31,5,2022-07-25,70,2022-07-29
3,86.2,86.2,86.2,86.2,20,1,2022-07-27,70,2022-07-29
4,87.35000000000001,87.35000000000001,85.05,86.45,39,7,2022-07-28,70,2022-07-29
5,91.88000000000001,92.4,91.88000000000001,92.13000000000001,8,4,2022-07-29,70,2022-07-29
6,79.25,79.25,78.95,78.95,26,2,2022-07-22,75,2022-07-29
7,78.3,78.3,78.3,78.3,15,2,2022-07-25,75,2022-07-29
8,76.75,76.75,76.25,76.25,11,2,2022-07-26,75,2022-07-29
9,79.35000000000001,81.4,79.35000000000001,81.4,24,5,2022-07-27,75,2022-07-29
10,80.65,80.65,80.25,80.25,46,5,2022-07-28,75,2022-07-29
11,87.35000000000001,87.35000000000001,87.35000000000001,87.35000000000001,1,1,2022-07-29,75,2022-07-29
12,68.7,68.7,68.7,68.7,6,1,2022-07-18,80,2022-07-29
13,70.85000000000001,70.85000000000001,70.85000000000001,70.85000000000001,1,1,2022-07-19,80,2022-07-29
14,73.0,73.25,73.0,73.25,2,2,2022-07-20,80,2022-07-29
15,74.49000000000001,74.49000000000001,73.3,73.3,3,2,2022-07-25,80,2022-07-29
16,71.75,71.95,71.2,71.60000000000001,74,6,2022-07-26,80,2022-07-29
17,74.25,76.45,74.25,76.35000000000001,39,6,2022-07-27,80,2022-07-29
18,66.3,66.3,66.3,66.3,6,1,2022-07-20,85,2022-07-29
19,69.4,69.4,69.4,69.4,5,1,2022-07-22,85,2022-07-29
20,68.25,68.25,67.75,67.75,6,2,2022-07-25,85,2022-07-29
21,44.1,44.1,44.1,44.1,1,1,2022-06-13,90,2022-07-29
22,41.85,41.85,41.85,41.85,1,1,2022-06-16,90,2022-07-29
23,46.1,46.1,46.1,46.1,1,1,2022-06-21,90,2022-07-29
24,48.92,48.92,48.92,48.92,1,1,2022-06-28,90,2022-07-29
25,58.68,58.68,58.68,58.68,1,1,2022-07-15,90,2022-07-29
26,65.7,65.7,64.3,64.3,36,4,2022-07-22,90,2022-07-29
27,65.15,65.15,65.15,65.15,12,1,2022-07-27,90,2022-07-29
28,37.870000000000005,37.870000000000005,37.870000000000005,37.870000000000005,1,1,2022-06-14,95,2022-07-29
29,52.550000000000004,52.550000000000004,52.550000000000004,52.550000000000004,5,1,2022-07-18,95,2022-07-29
30,58.150000000000006,58.550000000000004,58.150000000000006,58.550000000000004,14,3,2022-07-25,95,2022-07-29
31,60.1,60.1,60.1,60.1,68,1,2022-07-28,95,2022-07-29
32,34.52,34.77,34.0,34.77,4,3,2022-06-13,100,2022-07-29
33,33.11,33.11,33.11,33.11,2,1,2022-06-14,100,2022-07-29
34,33.940000000000005,36.300000000000004,33.940000000000005,36.300000000000004,5,2,2022-06-15,100,2022-07-29
35,32.050000000000004,32.050000000000004,31.96,31.96,11,2,2022-06-16,100,2022-07-29
36,32.6,32.74,32.6,32.74,7,2,2022-06-17,100,2022-07-29
37,36.65,37.56,36.65,37.56,11,2,2022-06-21,100,2022-07-29
38,36.25,36.25,36.25,36.25,1,1,2022-06-22,100,2022-07-29
